,country,centroid_lat,centroid_lon,pwt_growth,mpd_growth,wbdi_growth,year,pow_year,aod_yr_t-0,aod_yr_t-1,aod_yr_t-2,aod_yr_t-3,aod_yr_t-4,aod_yr_t-5,aod_dry_t-0,aod_dry_t-1,aod_dry_t-2,aod_dry_t-3,aod_dry_t-4,aod_dry_t-5,aod_wt_yr_t-0,aod_wt_yr_t-1,aod_wt_yr_t-2,aod_wt_yr_t-3,aod_wt_yr_t-4,aod_wt_yr_t-5,aod_wt_dry_t-0,aod_wt_dry_t-1,aod_wt_dry_t-2,aod_wt_dry_t-3,aod_wt_dry_t-4,aod_wt_dry_t-5,pm25_dry_t-0,pm25_dry_t-1,pm25_dry_t-2,pm25_dry_t-3,pm25_dry_t-4,pm25_dry_t-5,pm25_yr_t-0,pm25_yr_t-1,pm25_yr_t-2,pm25_yr_t-3,pm25_yr_t-4,pm25_yr_t-5,pm25_wt_dry_t-0,pm25_wt_dry_t-1,pm25_wt_dry_t-2,pm25_wt_dry_t-3,pm25_wt_dry_t-4,pm25_wt_dry_t-5,prec_wt_dry_t-0,prec_wt_dry_t-1,prec_wt_dry_t-2,prec_wt_dry_t-3,prec_wt_dry_t-4,prec_wt_dry_t-5,temp_wt_dry_t-0,temp_wt_dry_t-1,temp_wt_dry_t-2,temp_wt_dry_t-3,temp_wt_dry_t-4,temp_wt_dry_t-5,prec_dry_t-0,prec_dry_t-1,prec_dry_t-2,prec_dry_t-3,prec_dry_t-4,prec_dry_t-5,temp_dry_t-0,temp_dry_t-1,temp_dry_t-2,temp_dry_t-3,temp_dry_t-4,temp_dry_t-5,prec_wt_yr_t-0,prec_wt_yr_t-1,prec_wt_yr_t-2,prec_wt_yr_t-3,prec_wt_yr_t-4,prec_wt_yr_t-5,temp_wt_yr_t-0,temp_wt_yr_t-1,temp_wt_yr_t-2,temp_wt_yr_t-3,temp_wt_yr_t-4,temp_wt_yr_t-5,prec_yr_t-0,prec_yr_t-1,prec_yr_t-2,prec_yr_t-3,prec_yr_t-4,prec_yr_t-5,temp_yr_t-0,temp_yr_t-1,temp_yr_t-2,temp_yr_t-3,temp_yr_t-4,temp_yr_t-5,dust_yr_t-0,dust_yr_t-1,dust_yr_t-2,dust_dry_t-3,dust_dry_t-4,dust_dry_t-5,dust_dry_t-0,dust_dry_t-1,dust_dry_t-2,dust_yr_t-3,dust_yr_t-4,dust_yr_t-5,dust_wt_dry_t-0,dust_wt_dry_t-1,dust_wt_dry_t-2,dust_wt_dry_t-3,dust_wt_dry_t-4,dust_wt_dry_t-5,dust_wt_yr_t-0,dust_wt_yr_t-1,dust_wt_yr_t-2,dust_wt_yr_t-3,dust_wt_yr_t-4,dust_wt_yr_t-5,dust_pred_wt_dry_t-0,dust_pred_wt_dry_t-1,dust_pred_wt_dry_t-2,dust_pred_wt_dry_t-3,dust_pred_wt_dry_t-4,dust_pred_wt_dry_t-5,dust_sim_wt_dry_t-0,dust_sim_wt_dry_t-1,dust_sim_wt_dry_t-2,dust_sim_wt_dry_t-3,dust_sim_wt_dry_t-4,dust_sim_wt_dry_t-5,bodele_aod_dry,bodele_x,bodele_y,bodele_pm25_dry,bodele_x,bodele_y
319,nigeria,9.081999,8.675277,0.07347209573950124,0.1230984577913744,0.07347194970342666,2003,4012009,0.42762136,0.46073884,0.43230534,0.45006648,0.43278745,0.46504435,0.5681493,0.5816944,0.5444818,0.6559031,0.5940589,0.57568,0.0018769812,0.0019835106,0.0018671238,0.0019593982,0.0018448693,0.0019743773,0.0025475735,0.0025713204,0.002433385,0.0029722967,0.0025904332,0.002528314,8.909934e-08,1.05678225e-07,1.0199859e-07,1.15814196e-07,9.384261e-08,1.08188196e-07,6.007966e-08,6.875422e-08,6.7336e-08,6.9542494e-08,6.1335214e-08,7.095292e-08,3.54945e-10,4.245538e-10,4.1707635e-10,4.807702e-10,3.587338e-10,4.271212e-10,7.1933066e-08,8.188653e-08,7.336795e-08,3.0711167e-08,3.2830847e-08,6.764847e-08,1.2799057,1.2790946,1.2760557,1.2798325,1.2800885,1.2800204,1.12054e-05,1.3887858e-05,1.1737581e-05,5.2020005e-06,5.139302e-06,1.0692479e-05,299.76334,299.57672,298.71283,299.80356,299.8739,299.66788,1.6861702e-07,1.7800781e-07,1.7312257e-07,2.3314388e-07,1.2389607e-07,1.8345128e-07,1.2792469,1.2782387,1.277007,1.2775471,1.2791381,1.2786875,3.411449e-05,3.6250767e-05,3.4987625e-05,4.7251826e-05,2.5798683e-05,3.9511702e-05,299.67386,299.44473,299.10815,299.27182,299.6807,299.46252,4.4029083e-08,5.319096e-08,5.1415963e-08,5.3423893e-08,4.412775e-08,5.390733e-08,7.112093e-08,8.75836e-08,8.248037e-08,9.3344944e-08,7.169362e-08,8.683237e-08,2.6582245e-10,3.3513825e-10,3.2186465e-10,3.4950945e-10,2.5906793e-10,3.272207e-10,1.6390858e-10,2.0026529e-10,1.9561043e-10,1.9796974e-10,1.5623497e-10,2.0041346e-10,2.6544228e-10,3.2434258e-10,3.2091688e-10,3.4319192e-10,2.8513372e-10,2.8562366e-10,3.869444e-10,4.9268967e-10,4.9193244e-10,5.233348e-10,3.809184e-10,4.8469534e-10,0.4383056,0.65647954,0.5445212,1.7593686e-07,1.259971e-07,1.5848858e-07
320,nigeria,9.081999,8.675277,0.0925054838659862,0.13306138828033673,0.09250558228496887,2004,4016016,0.4837627,0.42762136,0.46073884,0.43230534,0.45006648,0.43278745,0.6447656,0.5681493,0.5816944,0.5444818,0.6559031,0.5940589,0.0021429975,0.0018769812,0.0019835106,0.0018671238,0.0019593982,0.0018448693,0.0029793824,0.0025475735,0.0025713204,0.002433385,0.0029722967,0.0025904332,1.1344589e-07,8.909934e-08,1.05678225e-07,1.0199859e-07,1.15814196e-07,9.384261e-08,7.2910645e-08,6.007966e-08,6.875422e-08,6.7336e-08,6.9542494e-08,6.1335214e-08,4.765854e-10,3.54945e-10,4.245538e-10,4.1707635e-10,4.807702e-10,3.587338e-10,5.4631847e-08,7.1933066e-08,8.188653e-08,7.336795e-08,3.0711167e-08,3.2830847e-08,1.280117,1.2799057,1.2790946,1.2760557,1.2798325,1.2800885,8.770825e-06,1.12054e-05,1.3887858e-05,1.1737581e-05,5.2020005e-06,5.139302e-06,299.87842,299.76334,299.57672,298.71283,299.80356,299.8739,1.4627678e-07,1.6861702e-07,1.7800781e-07,1.7312257e-07,2.3314388e-07,1.2389607e-07,1.2799736,1.2792469,1.2782387,1.277007,1.2775471,1.2791381,2.8530198e-05,3.411449e-05,3.6250767e-05,3.4987625e-05,4.7251826e-05,2.5798683e-05,299.92355,299.67386,299.44473,299.10815,299.27182,299.6807,5.6417477e-08,4.4029083e-08,5.319096e-08,5.1415963e-08,5.3423893e-08,4.412775e-08,9.4208495e-08,7.112093e-08,8.75836e-08,8.248037e-08,9.3344944e-08,7.169362e-08,3.7927486e-10,2.6582245e-10,3.3513825e-10,3.2186465e-10,3.4950945e-10,2.5906793e-10,2.2287713e-10,1.6390858e-10,2.0026529e-10,1.9561043e-10,1.9796974e-10,1.5623497e-10,3.288055e-10,2.6544228e-10,3.2434258e-10,3.2091688e-10,3.4319192e-10,2.8513372e-10,5.0188054e-10,3.869444e-10,4.9268967e-10,4.9193244e-10,5.233348e-10,3.809184e-10,0.4460216,0.6843865,0.53226465,2.05165e-07,1.2813636e-07,1.688752e-07
321,nigeria,9.081999,8.675277,0.06438521291111468,0.09796031272622854,0.06438516525091106,2005,4020025,0.4935744,0.4837627,0.42762136,0.46073884,0.43230534,0.45006648,0.67967033,0.6447656,0.5681493,0.5816944,0.5444818,0.6559031,0.0021603126,0.0021429975,0.0018769812,0.0019835106,0.0018671238,0.0019593982,0.003060394,0.0029793824,0.0025475735,0.0025713204,0.002433385,0.0029722967,1.1424702e-07,1.1344589e-07,8.909934e-08,1.05678225e-07,1.0199859e-07,1.15814196e-07,7.164139e-08,7.2910645e-08,6.007966e-08,6.875422e-08,6.7336e-08,6.9542494e-08,4.7847915e-10,4.765854e-10,3.54945e-10,4.245538e-10,4.1707635e-10,4.807702e-10,4.0498257e-08,5.4631847e-08,7.1933066e-08,8.188653e-08,7.336795e-08,3.0711167e-08,1.2828057,1.280117,1.2799057,1.2790946,1.2760557,1.2798325,6.7381748e-06,8.770825e-06,1.12054e-05,1.3887858e-05,1.1737581e-05,5.2020005e-06,300.6908,299.87842,299.76334,299.57672,298.71283,299.80356,1.3618772e-07,1.4627678e-07,1.6861702e-07,1.7800781e-07,1.7312257e-07,2.3314388e-07,1.280969,1.2799736,1.2792469,1.2782387,1.277007,1.2775471,2.8553477e-05,2.8530198e-05,3.411449e-05,3.6250767e-05,3.4987625e-05,4.7251826e-05,300.17926,299.92355,299.67386,299.44473,299.10815,299.27182,5.2753567e-08,5.6417477e-08,4.4029083e-08,5.319096e-08,5.1415963e-08,5.3423893e-08,8.984708e-08,9.4208495e-08,7.112093e-08,8.75836e-08,8.248037e-08,9.3344944e-08,3.54798e-10,3.7927486e-10,2.6582245e-10,3.3513825e-10,3.2186465e-10,3.4950945e-10,2.005622e-10,2.2287713e-10,1.6390858e-10,2.0026529e-10,1.9561043e-10,1.9796974e-10,3.043381e-10,3.288055e-10,2.6544228e-10,3.2434258e-10,3.2091688e-10,3.4319192e-10,4.5702941e-10,5.0188054e-10,3.869444e-10,4.9268967e-10,4.9193244e-10,5.233348e-10,0.4648296,0.64579016,0.56743544,1.9800682e-07,1.2944177e-07,1.6773244e-07
322,nigeria,9.081999,8.675277,0.0605943341787594,0.09514287142951716,0.06059428031255469,2006,4024036,0.47994414,0.4935744,0.4837627,0.42762136,0.46073884,0.43230534,0.59178203,0.67967033,0.6447656,0.5681493,0.5816944,0.5444818,0.0020909603,0.0021603126,0.0021429975,0.0018769812,0.0019835106,0.0018671238,0.0026462926,0.003060394,0.0029793824,0.0025475735,0.0025713204,0.002433385,8.819627e-08,1.1424702e-07,1.1344589e-07,8.909934e-08,1.05678225e-07,1.0199859e-07,6.815109e-08,7.164139e-08,7.2910645e-08,6.007966e-08,6.875422e-08,6.7336e-08,3.4239866e-10,4.7847915e-10,4.765854e-10,3.54945e-10,4.245538e-10,4.1707635e-10,3.3687353e-08,4.0498257e-08,5.4631847e-08,7.1933066e-08,8.188653e-08,7.336795e-08,1.2839613,1.2828057,1.280117,1.2799057,1.2790946,1.2760557,5.181761e-06,6.7381748e-06,8.770825e-06,1.12054e-05,1.3887858e-05,1.1737581e-05,300.9428,300.6908,299.87842,299.76334,299.57672,298.71283,1.6136138e-07,1.3618772e-07,1.4627678e-07,1.6861702e-07,1.7800781e-07,1.7312257e-07,1.2806507,1.280969,1.2799736,1.2792469,1.2782387,1.277007,3.1704883e-05,2.8553477e-05,2.8530198e-05,3.411449e-05,3.6250767e-05,3.4987625e-05,300.08142,300.17926,299.92355,299.67386,299.44473,299.10815,5.175853e-08,5.2753567e-08,5.6417477e-08,4.4029083e-08,5.319096e-08,5.1415963e-08,7.053539e-08,8.984708e-08,9.4208495e-08,7.112093e-08,8.75836e-08,8.248037e-08,2.5753627e-10,3.54798e-10,3.7927486e-10,2.6582245e-10,3.3513825e-10,3.2186465e-10,1.9379236e-10,2.005622e-10,2.2287713e-10,1.6390858e-10,2.0026529e-10,1.9561043e-10,2.6977143e-10,3.043381e-10,3.288055e-10,2.6544228e-10,3.2434258e-10,3.2091688e-10,3.5224995e-10,4.5702941e-10,5.0188054e-10,3.869444e-10,4.9268967e-10,4.9193244e-10,0.41712028,0.6943675,0.5372222,1.8269104e-07,1.2483675e-07,1.6454783e-07
323,nigeria,9.081999,8.675277,0.06591125815498629,0.10116346393705404,0.06591130360735645,2007,4028049,0.48687136,0.47994414,0.4935744,0.4837627,0.42762136,0.46073884,0.6816254,0.59178203,0.67967033,0.6447656,0.5681493,0.5816944,0.0021163095,0.0020909603,0.0021603126,0.0021429975,0.0018769812,0.0019835106,0.0031214522,0.0026462926,0.003060394,0.0029793824,0.0025475735,0.0025713204,1.2312753e-07,8.819627e-08,1.1424702e-07,1.1344589e-07,8.909934e-08,1.05678225e-07,7.4988606e-08,6.815109e-08,7.164139e-08,7.2910645e-08,6.007966e-08,6.875422e-08,5.1406335e-10,3.4239866e-10,4.7847915e-10,4.765854e-10,3.54945e-10,4.245538e-10,4.1298236e-08,3.3687353e-08,4.0498257e-08,5.4631847e-08,7.1933066e-08,8.188653e-08,1.2781901,1.2839613,1.2828057,1.280117,1.2799057,1.2790946,6.6924194e-06,5.181761e-06,6.7381748e-06,8.770825e-06,1.12054e-05,1.3887858e-05,299.32986,300.9428,300.6908,299.87842,299.76334,299.57672,2.3509482e-07,1.6136138e-07,1.3618772e-07,1.4627678e-07,1.6861702e-07,1.7800781e-07,1.277977,1.2806507,1.280969,1.2799736,1.2792469,1.2782387,4.5793655e-05,3.1704883e-05,2.8553477e-05,2.8530198e-05,3.411449e-05,3.6250767e-05,299.35355,300.08142,300.17926,299.92355,299.67386,299.44473,5.7102685e-08,5.175853e-08,5.2753567e-08,5.6417477e-08,4.4029083e-08,5.319096e-08,1.0145821e-07,7.053539e-08,8.984708e-08,9.4208495e-08,7.112093e-08,8.75836e-08,4.0399156e-10,2.5753627e-10,3.54798e-10,3.7927486e-10,2.6582245e-10,3.3513825e-10,2.1899062e-10,1.9379236e-10,2.005622e-10,2.2287713e-10,1.6390858e-10,2.0026529e-10,3.6384146e-10,2.6977143e-10,3.043381e-10,3.288055e-10,2.6544228e-10,3.2434258e-10,5.8637684e-10,3.5224995e-10,4.5702941e-10,5.0188054e-10,3.869444e-10,4.9268967e-10,0.4857052,0.66710395,0.56496847,2.195367e-07,1.2678349e-07,1.758414e-07
324,nigeria,9.081999,8.675277,0.06764471780472449,0.09968251629729832,0.06764472777847914,2008,4032064,0.4778882,0.48687136,0.47994414,0.4935744,0.4837627,0.42762136,0.66429615,0.6816254,0.59178203,0.67967033,0.6447656,0.5681493,0.0021166313,0.0021163095,0.0020909603,0.0021603126,0.0021429975,0.0018769812,0.0030280005,0.0031214522,0.0026462926,0.003060394,0.0029793824,0.0025475735,1.2101623e-07,1.2312753e-07,8.819627e-08,1.1424702e-07,1.1344589e-07,8.909934e-08,7.501592e-08,7.4988606e-08,6.815109e-08,7.164139e-08,7.2910645e-08,6.007966e-08,5.08202e-10,5.1406335e-10,3.4239866e-10,4.7847915e-10,4.765854e-10,3.54945e-10,5.300993e-08,4.1298236e-08,3.3687353e-08,4.0498257e-08,5.4631847e-08,7.1933066e-08,1.276872,1.2781901,1.2839613,1.2828057,1.280117,1.2799057,8.1687685e-06,6.6924194e-06,5.181761e-06,6.7381748e-06,8.770825e-06,1.12054e-05,298.99493,299.32986,300.9428,300.6908,299.87842,299.76334,1.6203781e-07,2.3509482e-07,1.6136138e-07,1.3618772e-07,1.4627678e-07,1.6861702e-07,1.2776339,1.277977,1.2806507,1.280969,1.2799736,1.2792469,3.4176253e-05,4.5793655e-05,3.1704883e-05,2.8553477e-05,2.8530198e-05,3.411449e-05,299.21863,299.35355,300.08142,300.17926,299.92355,299.67386,5.7400207e-08,5.7102685e-08,5.175853e-08,5.2753567e-08,5.6417477e-08,4.4029083e-08,9.9547385e-08,1.0145821e-07,7.053539e-08,8.984708e-08,9.4208495e-08,7.112093e-08,3.9870796e-10,4.0399156e-10,2.5753627e-10,3.54798e-10,3.7927486e-10,2.6582245e-10,2.2599057e-10,2.1899062e-10,1.9379236e-10,2.005622e-10,2.2287713e-10,1.6390858e-10,3.8461084e-10,3.6384146e-10,2.6977143e-10,3.043381e-10,3.288055e-10,2.6544228e-10,5.4278987e-10,5.8637684e-10,3.5224995e-10,4.5702941e-10,5.0188054e-10,3.869444e-10,0.47301826,0.66502786,0.5506782,2.2546843e-07,1.2894591e-07,1.7938932e-07
325,nigeria,9.081999,8.675277,0.08036926395300187,0.11117991884241314,0.08036925101896791,2009,4036081,0.4521234,0.4778882,0.48687136,0.47994414,0.4935744,0.4837627,0.606254,0.66429615,0.6816254,0.59178203,0.67967033,0.6447656,0.0019489124,0.0021166313,0.0021163095,0.0020909603,0.0021603126,0.0021429975,0.0027251847,0.0030280005,0.0031214522,0.0026462926,0.003060394,0.0029793824,9.957338e-08,1.2101623e-07,1.2312753e-07,8.819627e-08,1.1424702e-07,1.1344589e-07,6.454961e-08,7.501592e-08,7.4988606e-08,6.815109e-08,7.164139e-08,7.2910645e-08,4.0107498e-10,5.08202e-10,5.1406335e-10,3.4239866e-10,4.7847915e-10,4.765854e-10,5.0603262e-08,5.300993e-08,4.1298236e-08,3.3687353e-08,4.0498257e-08,5.4631847e-08,1.2814953,1.276872,1.2781901,1.2839613,1.2828057,1.280117,8.65288e-06,8.1687685e-06,6.6924194e-06,5.181761e-06,6.7381748e-06,8.770825e-06,300.23492,298.99493,299.32986,300.9428,300.6908,299.87842,1.625774e-07,1.6203781e-07,2.3509482e-07,1.6136138e-07,1.3618772e-07,1.4627678e-07,1.279896,1.2776339,1.277977,1.2806507,1.280969,1.2799736,3.3192246e-05,3.4176253e-05,4.5793655e-05,3.1704883e-05,2.8553477e-05,2.8530198e-05,299.82785,299.21863,299.35355,300.08142,300.17926,299.92355,4.827442e-08,5.7400207e-08,5.7102685e-08,5.175853e-08,5.2753567e-08,5.6417477e-08,7.9371524e-08,9.9547385e-08,1.0145821e-07,7.053539e-08,8.984708e-08,9.4208495e-08,3.0002084e-10,3.9870796e-10,4.0399156e-10,2.5753627e-10,3.54798e-10,3.7927486e-10,1.8052407e-10,2.2599057e-10,2.1899062e-10,1.9379236e-10,2.005622e-10,2.2287713e-10,3.2314112e-10,3.8461084e-10,3.6384146e-10,2.6977143e-10,3.043381e-10,3.288055e-10,4.2745174e-10,5.4278987e-10,5.8637684e-10,3.5224995e-10,4.5702941e-10,5.0188054e-10,0.4610015,0.65041775,0.5420121,2.0419068e-07,1.2150964e-07,1.6319888e-07
326,nigeria,9.081999,8.675277,0.08005650814252861,0.14097240424548008,0.08005655915281874,2010,4040100,0.43041813,0.4521234,0.4778882,0.48687136,0.47994414,0.4935744,0.5514809,0.606254,0.66429615,0.6816254,0.59178203,0.67967033,0.0018610109,0.0019489124,0.0021166313,0.0021163095,0.0020909603,0.0021603126,0.0024898946,0.0027251847,0.0030280005,0.0031214522,0.0026462926,0.003060394,8.8386514e-08,9.957338e-08,1.2101623e-07,1.2312753e-07,8.819627e-08,1.1424702e-07,5.6243028e-08,6.454961e-08,7.501592e-08,7.4988606e-08,6.815109e-08,7.164139e-08,3.6494266e-10,4.0107498e-10,5.08202e-10,5.1406335e-10,3.4239866e-10,4.7847915e-10,5.3052158e-08,5.0603262e-08,5.300993e-08,4.1298236e-08,3.3687353e-08,4.0498257e-08,1.2825621,1.2814953,1.276872,1.2781901,1.2839613,1.2828057,8.273171e-06,8.65288e-06,8.1687685e-06,6.6924194e-06,5.181761e-06,6.7381748e-06,300.3934,300.23492,298.99493,299.32986,300.9428,300.6908,1.9925676e-07,1.625774e-07,1.6203781e-07,2.3509482e-07,1.6136138e-07,1.3618772e-07,1.2797799,1.279896,1.2776339,1.277977,1.2806507,1.280969,3.947109e-05,3.3192246e-05,3.4176253e-05,4.5793655e-05,3.1704883e-05,2.8553477e-05,299.72345,299.82785,299.21863,299.35355,300.08142,300.17926,3.985855e-08,4.827442e-08,5.7400207e-08,5.7102685e-08,5.175853e-08,5.2753567e-08,6.9981354e-08,7.9371524e-08,9.9547385e-08,1.0145821e-07,7.053539e-08,8.984708e-08,2.7003857e-10,3.0002084e-10,3.9870796e-10,4.0399156e-10,2.5753627e-10,3.54798e-10,1.4900195e-10,1.8052407e-10,2.2599057e-10,2.1899062e-10,1.9379236e-10,2.005622e-10,2.6574143e-10,3.2314112e-10,3.8461084e-10,3.6384146e-10,2.6977143e-10,3.043381e-10,4.063196e-10,4.2745174e-10,5.4278987e-10,5.8637684e-10,3.5224995e-10,4.5702941e-10,0.4414493,0.6144635,0.56250304,1.8208883e-07,1.178207e-07,1.5657368e-07
327,nigeria,9.081999,8.675277,0.0530792219752884,0.0754539500448077,0.053079242036663116,2011,4044121,0.4479647,0.43041813,0.4521234,0.4778882,0.48687136,0.47994414,0.4931371,0.5514809,0.606254,0.66429615,0.6816254,0.59178203,0.0019199166,0.0018610109,0.0019489124,0.0021166313,0.0021163095,0.0020909603,0.0021754454,0.0024898946,0.0027251847,0.0030280005,0.0031214522,0.0026462926,8.769654e-08,8.8386514e-08,9.957338e-08,1.2101623e-07,1.2312753e-07,8.819627e-08,6.7286315e-08,5.6243028e-08,6.454961e-08,7.501592e-08,7.4988606e-08,6.815109e-08,3.5992326e-10,3.6494266e-10,4.0107498e-10,5.08202e-10,5.1406335e-10,3.4239866e-10,5.005903e-08,5.3052158e-08,5.0603262e-08,5.300993e-08,4.1298236e-08,3.3687353e-08,1.2794913,1.2825621,1.2814953,1.276872,1.2781901,1.2839613,7.115438e-06,8.273171e-06,8.65288e-06,8.1687685e-06,6.6924194e-06,5.181761e-06,299.68713,300.3934,300.23492,298.99493,299.32986,300.9428,1.7065383e-07,1.9925676e-07,1.625774e-07,1.6203781e-07,2.3509482e-07,1.6136138e-07,1.2783641,1.2797799,1.279896,1.2776339,1.277977,1.2806507,3.3294044e-05,3.947109e-05,3.3192246e-05,3.4176253e-05,4.5793655e-05,3.1704883e-05,299.43826,299.72345,299.82785,299.21863,299.35355,300.08142,5.0781708e-08,3.985855e-08,4.827442e-08,5.7400207e-08,5.7102685e-08,5.175853e-08,7.003848e-08,6.9981354e-08,7.9371524e-08,9.9547385e-08,1.0145821e-07,7.053539e-08,2.689052e-10,2.7003857e-10,3.0002084e-10,3.9870796e-10,4.0399156e-10,2.5753627e-10,1.9309412e-10,1.4900195e-10,1.8052407e-10,2.2599057e-10,2.1899062e-10,1.9379236e-10,3.0905944e-10,2.6574143e-10,3.2314112e-10,3.8461084e-10,3.6384146e-10,2.6977143e-10,4.4523246e-10,4.063196e-10,4.2745174e-10,5.4278987e-10,5.8637684e-10,3.5224995e-10,0.4603701,0.6788797,0.5522642,1.9361345e-07,1.1931897e-07,1.6934453e-07
328,nigeria,9.081999,8.675277,0.04230067509907226,0.044144502438822585,0.0423006117510565,2012,4048144,0.46443334,0.4479647,0.43041813,0.4521234,0.4778882,0.48687136,0.6685984,0.4931371,0.5514809,0.606254,0.66429615,0.6816254,0.002028612,0.0019199166,0.0018610109,0.0019489124,0.0021166313,0.0021163095,0.0030216456,0.0021754454,0.0024898946,0.0027251847,0.0030280005,0.0031214522,1.1166569e-07,8.769654e-08,8.8386514e-08,9.957338e-08,1.2101623e-07,1.2312753e-07,6.7320784e-08,6.7286315e-08,5.6243028e-08,6.454961e-08,7.501592e-08,7.4988606e-08,4.5844226e-10,3.5992326e-10,3.6494266e-10,4.0107498e-10,5.08202e-10,5.1406335e-10,5.1964797e-08,5.005903e-08,5.3052158e-08,5.0603262e-08,5.300993e-08,4.1298236e-08,1.278727,1.2794913,1.2825621,1.2814953,1.276872,1.2781901,7.4347818e-06,7.115438e-06,8.273171e-06,8.65288e-06,8.1687685e-06,6.6924194e-06,299.54175,299.68713,300.3934,300.23492,298.99493,299.32986,2.0157147e-07,1.7065383e-07,1.9925676e-07,1.625774e-07,1.6203781e-07,2.3509482e-07,1.277387,1.2783641,1.2797799,1.279896,1.2776339,1.277977,4.2058422e-05,3.3294044e-05,3.947109e-05,3.3192246e-05,3.4176253e-05,4.5793655e-05,299.1927,299.43826,299.72345,299.82785,299.21863,299.35355,5.1576208e-08,5.0781708e-08,3.985855e-08,4.827442e-08,5.7400207e-08,5.7102685e-08,9.3481646e-08,7.003848e-08,6.9981354e-08,7.9371524e-08,9.9547385e-08,1.0145821e-07,3.6504277e-10,2.689052e-10,2.7003857e-10,3.0002084e-10,3.9870796e-10,4.0399156e-10,1.9779198e-10,1.9309412e-10,1.4900195e-10,1.8052407e-10,2.2599057e-10,2.1899062e-10,3.753377e-10,3.0905944e-10,2.6574143e-10,3.2314112e-10,3.8461084e-10,3.6384146e-10,4.890053e-10,4.4523246e-10,4.063196e-10,4.2745174e-10,5.4278987e-10,5.8637684e-10,0.507767,0.6293853,0.56667936,2.2364057e-07,1.093433e-07,1.6815602e-07
329,nigeria,9.081999,8.675277,0.06671332587204397,0.055284772045783685,0.06671335392883777,2013,4052169,0.38750303,0.46443334,0.4479647,0.43041813,0.4521234,0.4778882,0.48067927,0.6685984,0.4931371,0.5514809,0.606254,0.66429615,0.001690255,0.002028612,0.0019199166,0.0018610109,0.0019489124,0.0021166313,0.00217256,0.0030216456,0.0021754454,0.0024898946,0.0027251847,0.0030280005,8.315669e-08,1.1166569e-07,8.769654e-08,8.8386514e-08,9.957338e-08,1.2101623e-07,5.4854304e-08,6.7320784e-08,6.7286315e-08,5.6243028e-08,6.454961e-08,7.501592e-08,3.497505e-10,4.5844226e-10,3.5992326e-10,3.6494266e-10,4.0107498e-10,5.08202e-10,6.585159e-08,5.1964797e-08,5.005903e-08,5.3052158e-08,5.0603262e-08,5.300993e-08,1.2800835,1.278727,1.2794913,1.2825621,1.2814953,1.276872,9.5612e-06,7.4347818e-06,7.115438e-06,8.273171e-06,8.65288e-06,8.1687685e-06,299.81528,299.54175,299.68713,300.3934,300.23492,298.99493,1.6228522e-07,2.0157147e-07,1.7065383e-07,1.9925676e-07,1.625774e-07,1.6203781e-07,1.2794663,1.277387,1.2783641,1.2797799,1.279896,1.2776339,3.0538773e-05,4.2058422e-05,3.3294044e-05,3.947109e-05,3.3192246e-05,3.4176253e-05,299.77563,299.1927,299.43826,299.72345,299.82785,299.21863,3.8733052e-08,5.1576208e-08,5.0781708e-08,3.985855e-08,4.827442e-08,5.7400207e-08,6.474021e-08,9.3481646e-08,7.003848e-08,6.9981354e-08,7.9371524e-08,9.9547385e-08,2.5530428e-10,3.6504277e-10,2.689052e-10,2.7003857e-10,3.0002084e-10,3.9870796e-10,1.4621813e-10,1.9779198e-10,1.9309412e-10,1.4900195e-10,1.8052407e-10,2.2599057e-10,2.6204944e-10,3.753377e-10,3.0905944e-10,2.6574143e-10,3.2314112e-10,3.8461084e-10,3.564284e-10,4.890053e-10,4.4523246e-10,4.063196e-10,4.2745174e-10,5.4278987e-10,0.4296738,0.65228707,0.5166223,1.7357749e-07,1.1840312e-07,1.5149745e-07
